PURCHASE_ERROR_SECOND_MSG,The payment was processed，but Lapis may not have been granted.<br><br>Retry?,
PURCHASE_ERROR_SECOND_MSG_GOOGLE,The store process was completed，but Lapis may not have been granted.<br><br>Retry?,
PURCHASE_ERROR_THIRD_TITLE, <color=255:0:0>Are you sure you want to give up?</color>,
PURCHASE_ERROR_THIRD_MSG,The payment was processed，but Lapis may not have been granted.<br><br>Retry?,
PURCHASE_ERROR_THIRD_MSG_GOOGLE,The store process was completed，but Lapis may not have been granted.<br><br>Retry?,
PURCHASE_RESULT_PENDING,The payment process is not yet complete.<br>After completion，<color=255:0:0>restart the app，and when the home screen appears，you will automatically be directed to the Lapis shop，where your purchase will be reflected.</color><br>For details on the payment，please check "Play Store" > "Payments & Subscriptions" > "Budget & History".<br>(It may take time for purchase information to reflect.),
BUY_COIN_END_COMP_MSG,The purchase process has been completed.,
BUY_COIN_END_COMP_MSG_GOOGLE,The store process has been completed.,
BUY_COIN_END_COMP_MSG_GOOGLE2,Your purchased Lapis is being applied.<br>Thank you for your purchase.,
BUY_COIN_END_CANCEL_MSG,The purchase process has been canceled.,
BUY_COIN_END_CANCEL_MSG_GOOGLE,The store process has been canceled.,
BUY_COIN_END_NG_MSG,The purchase process could not be completed.,
BUY_COIN_END_NG_MSG_GOOGLE,The store process could not be completed.,
BUY_COIN_REVERIFY_CONFIRM,The purchase process could not be completed correctly because you moved to another screen.<br>A verification process will be performed to complete it.,
BUY_COIN_REVERIFY_CONFIRM2,If you skip the verification process，only the payment will occur，and Lapis may not be granted.<br><color=255:255:0>Are you sure you don't want to proceed with the verification?</color>,
BUY_COIN_REVERIFY_ERROR_DISCONNECT,Communication error occurred，preventing the verification process.,
BUY_COIN_ERROR_DISCONNECT,Communication error occurred.<br>Please make the purchase in a better signal area.,
BUY_COIN_NO_REVERIFY, <color=255:255:0>The verification process was not completed.</color><br>If Lapis is not granted，restarting the app may advance the process.<br><color=255:255:0>Please try this.</color><br>If you continue to have trouble，please contact us via <color=255:255:0>[Contact Us]</color> with your purchase history.,
BUY_COIN_ERROR_RESTORE_CANCEL,The verification process was canceled.,
BUY_COIN_ERROR_UNVERIFIED_RECEIPT,An unprocessed purchase was detected，so the purchase process will be paused.,
BUY_COIN_DETECT_RESPONSE_ASK_TO_BUY,A purchase request response was detected.<br>Resuming purchase process.,
BUY_COIN_END_APPLIED_MSG,The previous purchase was interrupted，but the purchase was completed.<br>The Lapis has been granted，so please check.,
BUY_COIN_END_APPLIED_MSG_GOOGLE,The previous store process was interrupted，but the Lapis has been granted.<br>Please confirm the grant.,
BUY_COIN_END_GIVEUP_MSG,The Lapis purchase process was interrupted.<br>If there is a discrepancy between the amount paid and the granted Lapis，please contact customer support.,
BUY_COIN_END_DEFERRED_MSG,Your purchase request has been sent to a guardian.<br>Please wait for approval.,
BUY_COIN_CONFIRM_WITH_AGREEMENT,Minors should obtain consent from a guardian before tapping "Start Purchase".,
SHOP_CONFIRM_SHORTAGE_POINT_SQMK,You don't have enough SQMK points.<br>Would you like to purchase SQMK points?<br>(A browser will open.),
SHOP_ERROR_MAX_UNIT_EXT,You cannot expand the unit capacity any further.,
SHOP_ERROR_MAX_FRIEND_EXT,You cannot expand the friend capacity any further.,
SHOP_ERROR_MAX_ITEM_EXT,You cannot expand the item capacity any further.,
SHOP_ERROR_MAX_EQUIP_EXT,You cannot expand the equipment capacity any further.,
SHOP_ERROR_MAX_AC_EXT,You cannot expand the ability capacity any further.,
SHOP_ERROR_MAX_MATERIAL_EXT,You cannot expand the material capacity any further.,
SHOP_ERROR_MAX_WAREHOUSE_EXT,You cannot expand the storage capacity any further.,
SHOP_EXCHANGE_CONFIRM_TITLE,Exchange,
SHOP_EXCHANGE_CONFIRM, <center>You can exchange <param=lapis> <param=num> Lapis for <param=target>.<br>Would you like to proceed?</center>,
SHOP_EXTENSION,Expansion,
SHOP_EXTENSION_SELECT,Use Lapis to <color=255:0:0>expand the maximum<br><param=target> capacity</color>?<br><size=20>※Increments of <color=255:255:0><param=unit></color> slots</size>,
SHOP_EXTENSION_SELECT_NOW_VALUE,Current <param=target> Max,
SHOP_EXTENSION_SELECT_NEED_LAPIS,Required Lapis,
SHOP_EXTENSION_SELECT_FRAME, <param=num><br>slots,
SHOP_EXTENSION_SELECT_CAUTION,※Depending on your device，performance<br>of list display may be affected.<br>Please proceed with caution.,
SHOP_EXTENSION_CONFIRM, <center>Use <color=255:255:0><param=num> Lapis</color> to<br>expand the maximum capacity of <color=255:255:0><param=unit></color> by <color=255:255:0><param=add> slots</color>.<br>Would you like to proceed?</center>,
SHOP_EXTENSION_CONFIRM_FRAME, <param=now> slots → <color=255:255:0><param=next> slots</color>,
SHOP_STAMINA_RECOVERY_CONFIRM, <center>Use <param=lapis> <param=num> to recover<br><color=255:255:0>full NRG</color>.<br>Would you like to proceed?</center>,
SHOP_ERROR_STAMINA_RECOVERY,Your NRG is already full.,
SHOP_LAPIS_BUY,Buy Lapis,
SHOP_POLICY,Terms of Use,
SHOP_ACT_ON_SCT,Commercial Transactions Act,
SHOP_ACT_ON_SETTLEMENT,Payment Services Act,
SHOP_LAPIS_POSSESSIONS,Lapis Holdings,
SHOP_ERROR_LAPIS_POSSESSION_MAX,You cannot purchase Lapis because it exceeds the possession limit.,
SHOP_RECOVERY_LAPIS_ITEM_NAME, <param=num> Lapis,
SHOP_RECOVERY_LAPIS_ITEM_EXPLAIN,Recovers full NRG,
SHOP_STAMINA_RECOVERY_ITEM,You can use <color=255:255:0><param=num> NRG recovery items</color> to<br>recover <color=255:255:0><param=recover> NRG</color>.<br>Would you like to proceed?,
SHOP_STAMINA_RECOVERY,NRG Recovery,
SHOP_RECOVERY_NOTHING,There are no recovery items to display.,
SHOP_RECOVERY_ITEM_ERROR,You do not have enough maximum NRG.<br>Using the item will not meet the required consumption NRG.,
SHOP_SPECIAL_POINT_LABEL,Points earned: <color=255:255:0>+<param=point></color> points,
SHOP_EX_POINT_NEXT_PRIZE,You need <param=point> more points for the next prize.,
SHOP_EX_POINT_SEND_MAIL,Rewards were sent to your mail,
SHOP_EX_POINT_LIST_POINT, <color=255:255:0><param=point></color> points,
SHOP_EX_POINT_DETAIL,Point Details,
SHOP_EQUIP_GROW_ORB_RECOVERY_SUBHEADER,Event Orb Recovery,
SHOP_ERROR_EQUIP_GROW_ORB_RECOVERY,Your event orbs are full.,
SHOP_EQUIP_GROW_ORB_RECOVERY_ITEM,You can use <color=255:255:0><param=num> event orb recovery items</color> to recover <color=255:255:0><param=recover> event orbs</color>.<br>Would you like to proceed?,
SHOP_RAID_ORB_RECOVERY_SUBHEADER,Raid Orb Recovery,
SHOP_ERROR_RAID_ORB_RECOVERY,Your raid orbs are full.,
SHOP_RAID_ORB_RECOVERY_ITEM,You can use <color=255:255:0><param=num> raid orb recovery items</color> to recover <color=255:255:0><param=recover> raid orbs</color>.<br>Would you like to proceed?,
SHOP_BANNERLIST_TITLE,Limited Shop List,
SHOP_BANNERLIST_PRIOD,Purchase Period: ,
SHOP_NV_EXCHANG_SUBHEADER,NV Shop,
SHOP_NOTICE_END_PERIOD,The event period has ended.,
SHOP_END_PERIOD_TEXT,There are no active shops at this time.,
SHOP_SPECIAL_SHOP_SUBHEADER,Special Shop,
SHOP_DAILY_SHOP_SUBHEADER,Daily Shop,
SHOP_GIL_SHOP_SUBHEADER,Gil Shop,
SHOP_BUYGIL_SHOP,Gil Shop,
SHOP_FRAGMENT_SHOP_SUBHEADER,Fragment Shop,
SHOP_RESTORE_BTN_LABEL,Complete Your Purchase,
BUY_COIN_PENDING,There are pending payments that have not been completed.<br> Please check your purchase history and complete the payment.<br> For details，please check "Payments and Subscriptions" > "Budget and History" in the Play Store.<br> (If payment has already been made，it may take time to reflect.),
SHOP_RESTORE_NOTHING,There are no incomplete purchases.,
SHOP_MONTHLY_CONTINUOUS_BUY,Continuous Purchase,
SHOP_MONTHLY_DAY_COUNT,Days,
SHOP_MONTHLY_BALLOON_BUY,Available for Purchase,
SHOP_MONTHLY_BALLOON_CONTINUOUS_BUY,Available for continuous purchase until,
ERROR_AP_RECOVERY_AGAIN_CHECK,Even if you recover NRG，the required NRG will not be enough.<br>Would you still like to recover?,
ERROR_SHORTAGE_AP_TITLE,Not enough NRG,
ERROR_SHORTAGE_AP_USE_LAPIS,<center>Use <param=num> Lapis to<br><color=255:255:0>fully recover NRG</color>.<br>Would you like to proceed?</center>,
ERROR_SHORTAGE_AP_BUY_LAPIS,Use <param=num> Lapis to <color=255:0:0>fully recover NRG</color>.<br>Would you like to purchase Lapis?,
OVER_AP_MISSION,The mission requires more NRG than your current maximum.<br><color=255:255:0>Are you sure you want to proceed?</color>,
MISSION_SUPPORT_SELECT,Companion,
MISSION_SUPPORT_USER,Companion,
MISSION_SUPPORT_USER_NONE,No Companion,
MISSION_SUPPORT_NOT_SELECT,Proceed without a companion,
MISSION_START_CONFIRM,Start the mission.<br>Is this okay?,
MISSION_START_RAID_CONFIRM,The boss level has changed.<br>Would you like to start the battle as is?,
MISSION_RESULT_LV_UP,RANK has increased to <color=0:162:232><param=lv></color>,
MISSION_RESULT_LV_UP_LAPIS,You received <param=num> Lapis,
MISSION_RESULT_VIT_UP,NRG increased by <color=53:217:102><param=vit></color>,
MISSION_RESULT_FRIEND_UP,Friend limit increased by <color=53:217:102><param=friend></color>,
MISSION_RESULT_RECOVER,NRG fully recovered,
MISSION_RESULT_AGAIN_CONFIRM,Would you like to retry the quest?,
MISSION_GIVEUP_CONFIRM,If you give up，you will lose the <color=255:0:0>units，items，and gil</color> obtained in this quest. Are you sure you want to proceed?,
MISSION_EQUIP_GROW_GIVEUP_CONFIRM,The equipment will be reverted to its state before the enhancement.<br>You will <color=255:255:0>lose the ability</color> gained from this enhancement. Is this okay? (Final confirmation),
GATE_DUNGEON_RELEASE_FIRST,Unlock the dungeon.<br>Is this okay?<br><br>※You can unlock one dungeon for free each day，and it will <color=255:255:0>reset the next day</color>,
GATE_DUNGEON_RELEASE,Use <param=num> Lapis to unlock the dungeon. Proceed?,
GATE_DUNGEON_RELEASE_SHORTAGE_LAPIS,You can unlock the dungeon using <param=num> Lapis.<br>Would you like to purchase Lapis?,
GATE_USE_KEY,Use <param=name> to unlock the dungeon?<br><color=255:165:0>Available</color>: <param=num>,
GATE_NOT_HAVE_KEY,You do not have <param=name>.<br>You need <param=name> to proceed.,
MISSION_FIRST_CLEAR_BONUS,Stage Clear Bonus,
MISSION_NO_COST_LV,(Up to Lv <param=lv>),
MISSION_FRIEND_REQUEST_ASK,Would you like to send a friend request to your companion?,
MISSION_FRIEND_REQUEST,You have sent a friend request to <br><param=name>.,
MISSION_GET_ITEM,Obtained Items,
MISSION_GET_UNIT,Obtained Units,
MISSION_RANKUP_LAPIS,Lapis x <param=lapisnum>,
GATE_NOTHING_DUNGEON,There are no active dungeons at the moment,
GATE_NOTHING_MISSION,There are no active missions at the moment,
GATE_DUNGEON_RELEASE_CONDITION,Unlocks upon clearing <param=MissionName>,
GATE_DUNGEON_NOT_RELEASE,This dungeon is locked.,
RAID_UNTIL_LEVEL_DOWN,Time until level down,
RAID_LEFT,Left,
RAID_POINT_TITLE,Personal Achievement Points,
RAID_POINT_VALUE,pt,
RAID_RANKING_TITLE,Ranking,
RAID_RANKING_VALUE,Rank,
RAID_TOTAL_CLEAR_CNT,Total Defeated: <param=total_clear_cnt>,
UNTIL_EVENT_END,Event ends in:,
CHL_REWARD_DESC,Rewards were sent to your mail,
MISSION_CAPTURE,Strategy Information,
MISSION_REWARD_FIRST_CLEAR,First Clear Reward,
MISSION_REWARD_ACHIEVED,Achievement Reward,
MISSION_CHALLENGE_DETAIL,Challenge Mission Details,
MISSION_CHALLENGE_ACHIEVE_CONDITIONS,Achievement Conditions,
MISSION_CHALLENGE_REWARD_DETAIL,Reward Details,
MISSION_COND_TITLE,Unit Limited Quest,
MISSION_COND_TITLE_ADD_F,Unit Limited Quest / With Companion,
MISSION_COND_INFO_ADD_F,※Unit restriction filter is active,
MISSION_COND_DESCRIPTION,The conditions are not met.<br>Check the <color=255:255:0>conditions</color> and <color=255:255:0>change your party</color>.,
MISSION_COND_DESCRIPTION_ADD_F,The conditions are not met.<br>Check the <color=255:255:0>conditions</color> and <color=255:255:0>change your companion</color>.,
MISSION_COND_SUPPLEMENT_1,※Your companion must also be a specified unit.,
MISSION_COND_SUPPLEMENT_2,※If a companion is not needed，select "Proceed without a companion" at the bottom of the companion selection screen.,
MISSION_COND_SUB_TITLE,[Conditions],
MISSION_COND_ORDER_UNIT,[Specified Units],
MISSION_COND_ORDER_CATEGORY,[Specified Category],
MISSION_REQUIRE_ITEM_IS_NOT_ENOUGH,You do not have enough required items.,
MISSION_REQUIRE_ITEM_CONFIRM_USE,Use the items and start the quest?,
MISSION_REQUIRE_ITEM_HAVE_TITLE,[Required Items],
MISSION_REQUIRE_ITEM_HAVE_TEXT,<param=item1> <param=have_num1> pcs,
MISSION_NEED_EP_TITLE,[Current EP],
MISSION_NEED_EP_TEXT,EP <param=total>,
MISSION_NEED_EP_IS_NOT_ENOUGH,Not enough EP.,
MISSION_COND_START_RARE,★ Start at <param=start_rare>,
MISSION_SP_CHALLENGE_TICKER_TEXT,Completed "<param=challenge_name>" from <param=schedule_name>!,
ERROR_SHORTAGE_RECOVERY_TITLE,NRG Recovery,
ERROR_SHORTAGE_RECOVERY_MESSAGE,Would you like to recover NRG using <br>an item or Lapis?,
ERROR_SHORTAGE_EVENT_ORB_TITLE,Insufficient Raid Orbs,
ERROR_SHORTAGE_EVENT_ORB_MESSAGE, <center>Use <param=num> Lapis to<br><color=255:255:0>fully recover raid orbs</color>.<br>Proceed?</center>,
ERROR_SHORTAGE_EVENT_ORB_BUY_LAPIS,You don't have enough Lapis.<br>Would you like to purchase some?,
ERROR_SHORTAGE_EQUIP_GROW_ORB_TITLE,Insufficient Event Orbs,
ERROR_SHORTAGE_EQUIP_GROW_ORB_MESSAGE, <center>Use <param=num> Lapis to<br><color=255:255:0>fully recover event orbs</color>.<br>Proceed?</center>,
ERROR_SHORTAGE_EQUIP_GROW_ORB_BUY_LAPIS,You don't have enough Lapis.<br>Would you like to purchase some?,
ERROR_SHORTAGE_EQUIP_GROW_ORB_RECOVERY_TITLE,Event Orb Recovery,
ERROR_SHORTAGE_EQUIP_GROW_ORB_RECOVERY_MESSAGE,Would you like to recover event orbs using Lapis or an item?,
ERROR_SHORTAGE_RAID_ORB_RECOVERY_TITLE,Raid Orb Recovery,
ERROR_SHORTAGE_RAID_ORB_RECOVERY_MESSAGE,Would you like to recover raid orbs using Lapis or an item?,
MISSION_LOSE_STAMINA_BACK_ANNOUNCE_START,(,
MISSION_LOSE_STAMINA_BACK_ANNOUNCE, <color=255:255:0>NRG loss</color>,
MISSION_LOSE_STAMINA_BACK_ANNOUNCE_END,),
MISSION_RESULT_DAMAGE_LOG_TITLE,Total Damage Dealt,
MISSION_CHALLENGE_LIMIT_OVER_DIALOG_TILTE,You have 0 challenge attempts<br>left.,
MISSION_CHALLENGE_LIMIT_OVER_DIALOG_MSG1,※Challenge attempts will recover:<br><color=255:255:0>,
MISSION_CHALLENGE_LIMIT_OVER_DIALOG_MSG2,※ Mondays at 5:00 AM</color> : ,
MISSION_CHALLENGE_LIMIT_OVER_DIALOG_MSG3,※ Daily at 5:00 AM</color> : ,
MISSION_CHALLENGE_LIMIT_OVER_DIALOG_MSG4, attempts.<br> <br>If the number of challenge attempts does not<br>recover correctly，try returning to the<br>title screen or restarting the app.,
MISSION_REPEAT_SETTING_TITLE,Repeat Settings,
MISSION_REPEAT_SETTING_BASIC_TITLE,Basic Settings,
MISSION_REPEAT_SETTING_BASIC_DESC,When set to ON，the quest will proceed with AUTO<br>or REPEAT. Automatically repeats on completion.,
MISSION_REPEAT_SETTING_BTN_LABEL_ON,ON,
MISSION_REPEAT_SETTING_BTN_LABEL_OFF,OFF,
MISSION_REPEAT_SETTING_TYPE_TITLE,Repeat Method,
MISSION_REPEAT_SETTING_TYPE_DESC1,Quest will be repeated using the selected method.,
MISSION_REPEAT_SETTING_TYPE_DESC2,Units without repeat data will be set to normal attacks,
MISSION_REPEAT_SETTING_TYPE_BTN_LABEL1,Repeat with REPEAT,
MISSION_REPEAT_SETTING_TYPE_BTN_LABEL2,Repeat with AUTO,
MISSION_REPEAT_SETTING_CNT_TITLE,Number of Repeats,
MISSION_REPEAT_SETTING_CNT_DESC,Quest will be repeated this many times:,
MISSION_REPEAT_SETTING_CNT_LABEL, times,
MISSION_REPEAT_SETTING_REIN_TITLE,Companion Settings,
MISSION_REPEAT_SETTING_REIN_DESC,Change the companion settings when departing.,
MISSION_REPEAT_SETTING_REIN_BTN_LABEL1,Take a random companion from all tabs,
MISSION_REPEAT_SETTING_REIN_BTN_LABEL2,Do not take a companion,
MISSION_REPEAT_SETTING_REIN_BTN_LABEL3,Prioritize taking BONUS units,
MISSION_REPEAT_SETTING_REIN_BTN_LABEL4,Prioritize taking friends,
MISSION_REPEAT_SETTING_ITEM_TITLE,NRG Recovery Item Settings,
MISSION_REPEAT_SETTING_ITEM_DESC,Items used to replenish NRG:,
MISSION_REPEAT_SETTING_ITEM_MULTI,x,
MISSION_REPEAT_CONF_TITLE,Repeat Confirmation,
MISSION_REPEAT_CONF_DESC,The quest will start in <color=255:255:0><param=wait_timer></color> seconds.<br>Choosing to stop will skip to the rewards screen.,
MISSION_REPEAT_CONF_BTN_LABEL1,Stop,
MISSION_REPEAT_CONF_BTN_LABEL2,Replay,
MISSION_REPEAT_END_CAUSE_LIMITOVER,The challenge limit for the mission has been reached.<br>,
MISSION_REPEAT_END_CAUSE_NOTENOUGH_ITEM,You do not have enough items to attempt the mission.<br>,
MISSION_REPEAT_END_CAUSE_UNITOVER,You have reached the maximum number of units.<br>,
MISSION_REPEAT_END_CAUSE_ITEMOVER,You have reached the maximum number of items.<br>,
MISSION_REPEAT_END_CAUSE_STAMINA,You do not have enough NRG.<br>,
MISSION_REPEAT_END_CAUSE_ORB,You do not have enough raid orbs.<br>,
MISSION_REPEAT_END_CAUSE_COMMON,<br>Press the OK button to proceed to the<br>results screen.,
SUMMON_BEAST,Esper,
SUMMON_BEAST_LV,Lv.,
SUMMON_BEAST_SP,SP,
SUMMON_BEAST_EXP,EXP,
SUMMON_BEAST_BOARD_HP,HP,
SUMMON_BEAST_BOARD_MP,MP,
SUMMON_BEAST_BOARD_ATK,ATK,
SUMMON_BEAST_BOARD_DEF,DEF,
SUMMON_BEAST_BOARD_MAG,MAG,
SUMMON_BEAST_BOARD_MIND,SPR,
SUMMON_BEAST_BOARD_RESIST_ELEMENT_FIRE,Fire Resist,
SUMMON_BEAST_BOARD_RESIST_ELEMENT_ICE,Ice Resist,
SUMMON_BEAST_BOARD_RESIST_ELEMENT_THUNDER,Thunder Resist,
SUMMON_BEAST_BOARD_RESIST_ELEMENT_WATER,Water Resist,
SUMMON_BEAST_BOARD_RESIST_ELEMENT_WIND,Wind Resist,
SUMMON_BEAST_BOARD_RESIST_ELEMENT_EARTH,Earth Resist,
SUMMON_BEAST_BOARD_RESIST_ELEMENT_LIGHT,Light Resist,
SUMMON_BEAST_BOARD_RESIST_ELEMENT_DARK,Dark Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_POISON,Poison Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_BLINDNESS,Blind Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_SLEEP,Sleep Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_SILENCE,Silence Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_PARALYSIS,Paralysis Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_CONFUSION,Confusion Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_SICKNESS,Disease Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_PETRIFACTION,Petrification Resist,
SUMMON_BEAST_BOARD_RESIST_BAD_STATE_ZOMBIE,Zombie Resist,
SUMMON_BEAST_BOARD_LOCK_PIECE_OPEN_CONFIRM_MATERIAL_TITLE,Unlock Material,
SUMMON_BEAST_BOARD_LOCK_PIECE_OPEN_CONFIRM_CAUTION_1,You will use materials to unlock the panel. Is this okay?,
SUMMON_BEAST_BOARD_LOCK_PIECE_OPEN_CONFIRM_CAUTION_2,After unlocking，you can learn it by using SP.,
SUMMON_BEAST_BOARD_LOCK_PIECE_OPEN_LAST_CONFIRM_TITLE,Unlock Confirmation,
SUMMON_BEAST_BOARD_LOCK_PIECE_OPEN_LAST_CONFIRM_ANNOUNCE,You will use materials to unlock this panel.,
SUMMON_BEAST_MAGIC_LIST,Magic List,
SUMMON_BEAST_SPECIAL_LIST,Special List,
SUMMON_BEAST_MIX,Espers ,
SUMMON_BEAST_CHANGE,Select Esper,
SUMMON_BEAST_SHORT_CP,Not enough Esper skill points,
SUMMON_BEAST_LEARNING_PIECE,Spend <param=cp> Esper skill points to learn <param=skill>?,
SUMMON_BEAST_MAGIC_NOTHING,No magic has been learned,
SUMMON_BEAST_SP_NOTHING,No special skills have been learned,
SUMMON_BEAST_SP_RESET_EXPLANE_TITLE, <center>Reset Growth Board<br><param=beast_name>,
SUMMON_BEAST_SP_RESET_EXPLANE_MESSAGE,You can reset the growth board by using <color=255:255:0>Lapis</color> to recover all spent SP and start the growth process again.<br>All SP spent will be refunded to your total.<br><br><color=255:0:0>※ Panels unlocked with <param=item_name> will remain unlocked.</color><br>Would you like to reset the board?,
SUMMON_BEAST_SP_RESET_CONFIRM_MESSAGE,Use <color=255:255:0>100 Lapis</color> to reset the growth board?<br>Proceed with the reset?,
SUMMON_BEAST_SP_RESET_DONE_MESSAGE,The growth board has been reset.<br>All SP has been refunded.<br><br>Please start the growth process again from <color=255:255:0>Esper Growth</color>.,
SUMMON_BEAST_SP_RESET_FREE_EXPLANE_TITLE, <center>Reset Growth Board (<color=255:255:0>First Time Free</color>)<br><param=beast_name>,
SUMMON_BEAST_SP_RESET_FREE_EXPLANE_MESSAGE,The first time，you can reset the growth board without using <color=255:255:0>Lapis</color> and recover all spent SP to start the growth process again.<br>All SP spent will be refunded to your total.<br><br><color=255:0:0>※ Panels unlocked with <param=item_name> will remain unlocked.</color><br>Would you like to reset the board?,
SUMMON_BEAST_SP_RESET_FREE_CONFIRM_MESSAGE,You can reset the growth board without spending Lapis for the first time.<br>Proceed with the reset?,
SUMMON_BEAST_MIX_SETTING,Esper Enhancement,
SUMMON_BEAST_MIX_SETTING_DESC,Configure the method for applying enhancement<br>items to Espers.,
SUMMON_BEAST_MIX_SETTING_LABEL,<blank>,
QUEST_SUB_COMPLETE,Objective Achieved! Let's report back.,
QUEST_REPORT,Quest Report,
QUEST_PROGRESS_NUM, <param=progress_num> ongoing,
QUEST_CLEAR_NUM, <param=clear_num> quests cleared,
QUEST_REPORT_RESULT,You have received the rewards,
QUEST_PROGRESS_NOTHING,No quests in progress,
QUEST_PROGRESS_NOTHING_FILTER,No quests match the filter conditions,
QUEST_CLEARED_NOTHING,No cleared quests,
QUEST,Quest,
QUEST_CONFIRM_TELEPO_TO_CLIENT,Move to the location of the client?<br>Is this okay?,
TREASURE_CHEST_OBTAIN_STATE_TITLE,Treasure Chest Acquisition Status,
TREASURE_CHEST_OBTAIN_DONE,Acquired,
MAPMENU_ITEM_LIST,Item List,
MAPMENU_ITEM_USE,Use Item,
MAPMENU_MAGIC_SELECT,Select Unit to Use Magic,
MAPMENU_MAGIC_LIST,Magic List,
MAPMENU_MAGIC_USE,Use Magic,
MAPMENU_CONFIRM_TOWN_OUT,Return to World Map?,
MAPMENU_TOWN_HOME_MESSAGE,Return to the Home screen?,
MAPMENU_CONFIRM_SUSPEND_TITLE,Suspend,
MAPMENU_CONFIRM_SUSPEND_OK,OK,
MAPMENU_CONFIRM_SUSPEND_MESSAGE,Suspend the game and exit the app?,
MAPMENU_SUSPENSION_MESSAGE,The game has been suspended.<br>Note that if you reinstall the app or change devices，the suspended data will be lost.,
TOWN_CONFIRM_JOIN,Enter?,
TOWN_SHOP_MEDAL_SHORTAGE,You don't have enough <param=item_name>.,
TOWN_SHOP_SELL_ITEM,Sell Item,
TOWN_SHOP_RECIPE_DETAIL_BS,Recipe Required for Smithing,
TOWN_SHOP_RECIPE_DETAIL_AC,Recipe Required for Ability,
TOWN_SHOP_RECIPE_DETAIL_CP,Recipe Required for Mixing,
TOWN_SHOP_DETAIL_RECIPE,Recipe of,
TOWN_STORE_MASTER,Shopkeeper,
TOWN_STORE_BOUGHT_CONFIRM,Purchase <color=255:255:0><param=item_name></color> for <color=255:255:0><param=gil></color>?<br>Proceed?,
TOWN_STORE_BOUGHT_RESULT,Purchased <param=item_name> for <param=gil>.,
TOWN_STORE_TRADE_CONFIRM,Spend <color=255:255:0><param=point></color> to exchange for <color=255:255:0><param=item_name></color>.<br>Proceed?,
TOWN_STORE_TRADE_RESULT,Exchanged <param=point> for <param=item_name>.,
TOWN_STRONGBOX_OPENED,Safe opened with <param=item_name>,
TOWN_STRONGBOX_CLOSE,Safe to be opened with <param=item_name>,
TOWN_STRONGBOX_CONFIRM_OPEN,Use <param=item_name> to open the safe.<br>Proceed?,
TOWN_STRONGBOX_OPENED_DEFAULT,Reward exchanged with <param=item_name>,
TOWN_STRONGBOX_CLOSE_DEFAULT,Rewards available for exchange with <param=item_name>,
TOWN_STRONGBOX_CONFIRM_OPEN_DEFAULT,Use <param=item_name> to receive the reward.<br>Proceed?,
TOWN_EVENT_STORE_NOTHING,The event exchange store is currently inactive.,
TOWN_EVENT_STORE_WARN_POSSESSION_LIMIT,You cannot exchange any more as the possession limit for <color=255:255:0><param=item_name></color> has been exceeded.,
TOWN_EVENT_STORE_WARN_TRADE_LIMIT,You have reached the exchange limit for <color=255:255:0><param=item_name></color>.,
TOWN_ERROR_DISABLED_SEARCH_ITEM,You cannot search for material locations while in a town or other world.,
WORLD_MAP,World Map,
WORLD_MAP_CONFIRM_MOVE_LAPIS,Move to Lapis?,
WORLD_MAP_CONFIRM_MOVE_PALADIA,Move to Paladia?,
WORLD_MAP_WINDOW_TITLE_THIRDWORLD,Please select your destination.,
WORLD_MAP_MISSION_RESET_CONFIRM_TITLE,Reset Completed Mission Data,
WORLD_MAP_MISSION_RESET_CONFIRM1_BODY,You can <color=255:255:0>reset</color> all completed mission data in the <color=255:255:0>World of the Rift</color> and reattempt missions to earn mission completion rewards again.<br>※Once reset，you cannot return to the <color=255:255:0>current completed data</color>.<br><br>Would you like to reset the completed mission data for the World of the Rift?,
WORLD_MAP_MISSION_RESET_CONFIRM2_BODY,Would you like to <color=255:255:0>reset</color> all completed mission data for the <color=255:255:0>World of the Rift</color>?,
WORLD_MAP_MISSION_RESET_FINISHED_BODY,All completed mission data for the <color=255:255:0>World of the Rift</color> has been <color=255:255:0>reset</color>.,
GATE,Dimensional Vortex,
GATE_TAB_NAME_1,Event,
GATE_TAB_NAME_2,Reruns,
GATE_TAB_NAME_3,Enhance,
GATE_TAB_NAME_4,Nemesis,
GATE_TAB_NAME_5,Special,
GATE_TAB_NAME_2_SUB_TAB_1,Event,
GATE_TAB_NAME_2_SUB_TAB_2,Units,
GATE_TAB_NAME_2_SUB_TAB_3,Awakening,
GATE_TAB_NAME_2_SUB_TAB_4,Weapon,
GATE_TAB_NAME_2_SUB_TAB_5,Crowns,
GATE_TAB_NAME_3_SUB_TAB_1,Growth,
GATE_TAB_NAME_3_SUB_TAB_2,Brave Insignias,
GATE_NO_QUEST,There are no events currently being held.,
GATE_PIECE_QUEST_MOOGLE_COMMENT_IMPOSSIBLE,You've reached the limit for today，Kupo!,
GATE_PIECE_QUEST_MOOGLE_COMMENT_POSSIBLE,Attempts remaining: <color=255:0:0><param=rest_count> more</color>!,
